_id,ags2,bundesland,datum,m_code_m01a,m_code_m01b,m_code_m02a,m_code_m02b,m_code_m03,m_code_m04,m_code_m05,m_code_m06,m_code_m07,m_code_m08,m_code_m09,m_code_m10,m_code_m11,m_code_m12,m_code_m13,m_code_m14,m_code_m15,m_code_m16,m_code_m17,m_code_m18,m_code_m19,m_code_m20,m_code_m21
1,01,Schleswig-Holstein,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,01,Schleswig-Holstein,2020-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,01,Schleswig-Holstein,2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,01,Schleswig-Holstein,2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,01,Schleswig-Holstein,2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,01,Schleswig-Holstein,2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,01,Schleswig-Holstein,2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,01,Schleswig-Holstein,2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,01,Schleswig-Holstein,2020-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,01,Schleswig-Holstein,2020-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,01,Schleswig-Holstein,2020-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,01,Schleswig-Holstein,2020-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,01,Schleswig-Holstein,2020-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,01,Schleswig-Holstein,2020-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,01,Schleswig-Holstein,2020-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,01,Schleswig-Holstein,2020-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,01,Schleswig-Holstein,2020-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,01,Schleswig-Holstein,2020-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,01,Schleswig-Holstein,2020-03-19,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
20,01,Schleswig-Holstein,2020-03-20,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
21,01,Schleswig-Holstein,2020-03-21,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
22,01,Schleswig-Holstein,2020-03-22,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
23,01,Schleswig-Holstein,2020-03-23,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
24,01,Schleswig-Holstein,2020-03-24,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
25,01,Schleswig-Holstein,2020-03-25,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
26,01,Schleswig-Holstein,2020-03-26,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
27,01,Schleswig-Holstein,2020-03-27,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
28,01,Schleswig-Holstein,2020-03-28,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
29,01,Schleswig-Holstein,2020-03-29,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
30,01,Schleswig-Holstein,2020-03-30,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
31,01,Schleswig-Holstein,2020-03-31,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
32,01,Schleswig-Holstein,2020-04-01,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
33,01,Schleswig-Holstein,2020-04-02,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
34,01,Schleswig-Holstein,2020-04-03,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
35,01,Schleswig-Holstein,2020-04-04,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
36,01,Schleswig-Holstein,2020-04-05,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
37,01,Schleswig-Holstein,2020-04-06,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
38,01,Schleswig-Holstein,2020-04-07,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
39,01,Schleswig-Holstein,2020-04-08,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
40,01,Schleswig-Holstein,2020-04-09,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
41,01,Schleswig-Holstein,2020-04-10,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
42,01,Schleswig-Holstein,2020-04-11,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
43,01,Schleswig-Holstein,2020-04-12,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
44,01,Schleswig-Holstein,2020-04-13,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
45,01,Schleswig-Holstein,2020-04-14,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
46,01,Schleswig-Holstein,2020-04-15,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
47,01,Schleswig-Holstein,2020-04-16,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
48,01,Schleswig-Holstein,2020-04-17,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
49,01,Schleswig-Holstein,2020-04-18,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
50,01,Schleswig-Holstein,2020-04-19,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
51,01,Schleswig-Holstein,2020-04-20,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
52,01,Schleswig-Holstein,2020-04-21,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
53,01,Schleswig-Holstein,2020-04-22,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
54,01,Schleswig-Holstein,2020-04-23,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
55,01,Schleswig-Holstein,2020-04-24,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
56,01,Schleswig-Holstein,2020-04-25,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
57,01,Schleswig-Holstein,2020-04-26,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
58,01,Schleswig-Holstein,2020-04-27,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
59,01,Schleswig-Holstein,2020-04-28,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
60,01,Schleswig-Holstein,2020-04-29,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
61,01,Schleswig-Holstein,2020-04-30,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
62,01,Schleswig-Holstein,2020-05-01,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
63,01,Schleswig-Holstein,2020-05-02,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
64,01,Schleswig-Holstein,2020-05-03,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
65,01,Schleswig-Holstein,2020-05-04,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
66,01,Schleswig-Holstein,2020-05-05,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
67,01,Schleswig-Holstein,2020-05-06,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
68,01,Schleswig-Holstein,2020-05-07,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
69,01,Schleswig-Holstein,2020-05-08,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
70,01,Schleswig-Holstein,2020-05-09,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
71,01,Schleswig-Holstein,2020-05-10,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
72,01,Schleswig-Holstein,2020-05-11,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
73,01,Schleswig-Holstein,2020-05-12,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
74,01,Schleswig-Holstein,2020-05-13,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
75,01,Schleswig-Holstein,2020-05-14,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
76,01,Schleswig-Holstein,2020-05-15,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
77,01,Schleswig-Holstein,2020-05-16,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
78,01,Schleswig-Holstein,2020-05-17,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
79,01,Schleswig-Holstein,2020-05-18,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
80,01,Schleswig-Holstein,2020-05-19,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
81,01,Schleswig-Holstein,2020-05-20,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
82,01,Schleswig-Holstein,2020-05-21,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
83,01,Schleswig-Holstein,2020-05-22,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
84,01,Schleswig-Holstein,2020-05-23,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
85,01,Schleswig-Holstein,2020-05-24,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
86,01,Schleswig-Holstein,2020-05-25,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
87,01,Schleswig-Holstein,2020-05-26,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
88,01,Schleswig-Holstein,2020-05-27,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
89,01,Schleswig-Holstein,2020-05-28,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
90,01,Schleswig-Holstein,2020-05-29,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
91,01,Schleswig-Holstein,2020-05-30,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
92,01,Schleswig-Holstein,2020-05-31,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
93,01,Schleswig-Holstein,2020-06-01,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
94,01,Schleswig-Holstein,2020-06-02,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
95,01,Schleswig-Holstein,2020-06-03,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
96,01,Schleswig-Holstein,2020-06-04,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
97,01,Schleswig-Holstein,2020-06-05,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
98,01,Schleswig-Holstein,2020-06-06,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
99,01,Schleswig-Holstein,2020-06-07,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
100,01,Schleswig-Holstein,2020-06-08,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
101,01,Schleswig-Holstein,2020-06-09,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
102,01,Schleswig-Holstein,2020-06-10,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
103,01,Schleswig-Holstein,2020-06-11,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
104,01,Schleswig-Holstein,2020-06-12,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
105,01,Schleswig-Holstein,2020-06-13,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
106,01,Schleswig-Holstein,2020-06-14,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
107,01,Schleswig-Holstein,2020-06-15,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
108,01,Schleswig-Holstein,2020-06-16,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
109,01,Schleswig-Holstein,2020-06-17,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
110,01,Schleswig-Holstein,2020-06-18,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
111,01,Schleswig-Holstein,2020-06-19,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
112,01,Schleswig-Holstein,2020-06-20,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
113,01,Schleswig-Holstein,2020-06-21,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
114,01,Schleswig-Holstein,2020-06-22,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
115,01,Schleswig-Holstein,2020-06-23,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
116,01,Schleswig-Holstein,2020-06-24,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
117,01,Schleswig-Holstein,2020-06-25,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
118,01,Schleswig-Holstein,2020-06-26,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
119,01,Schleswig-Holstein,2020-06-27,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
120,01,Schleswig-Holstein,2020-06-28,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
121,01,Schleswig-Holstein,2020-06-29,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
122,01,Schleswig-Holstein,2020-06-30,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
123,01,Schleswig-Holstein,2020-07-01,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
124,01,Schleswig-Holstein,2020-07-02,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
125,01,Schleswig-Holstein,2020-07-03,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
126,01,Schleswig-Holstein,2020-07-04,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
127,01,Schleswig-Holstein,2020-07-05,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
128,01,Schleswig-Holstein,2020-07-06,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
129,01,Schleswig-Holstein,2020-07-07,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
130,01,Schleswig-Holstein,2020-07-08,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
131,01,Schleswig-Holstein,2020-07-09,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
132,01,Schleswig-Holstein,2020-07-10,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
133,01,Schleswig-Holstein,2020-07-11,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
134,01,Schleswig-Holstein,2020-07-12,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
135,01,Schleswig-Holstein,2020-07-13,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
136,01,Schleswig-Holstein,2020-07-14,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
137,01,Schleswig-Holstein,2020-07-15,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
138,01,Schleswig-Holstein,2020-07-16,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
139,01,Schleswig-Holstein,2020-07-17,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
140,01,Schleswig-Holstein,2020-07-18,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
141,01,Schleswig-Holstein,2020-07-19,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
142,01,Schleswig-Holstein,2020-07-20,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
143,01,Schleswig-Holstein,2020-07-21,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
144,01,Schleswig-Holstein,2020-07-22,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
145,01,Schleswig-Holstein,2020-07-23,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
146,01,Schleswig-Holstein,2020-07-24,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
147,01,Schleswig-Holstein,2020-07-25,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
148,01,Schleswig-Holstein,2020-07-26,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
149,01,Schleswig-Holstein,2020-07-27,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
150,01,Schleswig-Holstein,2020-07-28,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
151,01,Schleswig-Holstein,2020-07-29,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
152,01,Schleswig-Holstein,2020-07-30,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
153,01,Schleswig-Holstein,2020-07-31,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
154,01,Schleswig-Holstein,2020-08-01,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
155,01,Schleswig-Holstein,2020-08-02,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
156,01,Schleswig-Holstein,2020-08-03,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
157,01,Schleswig-Holstein,2020-08-04,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
158,01,Schleswig-Holstein,2020-08-05,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
159,01,Schleswig-Holstein,2020-08-06,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
160,01,Schleswig-Holstein,2020-08-07,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
161,01,Schleswig-Holstein,2020-08-08,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
162,01,Schleswig-Holstein,2020-08-09,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
163,01,Schleswig-Holstein,2020-08-10,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
164,01,Schleswig-Holstein,2020-08-11,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
165,01,Schleswig-Holstein,2020-08-12,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
166,01,Schleswig-Holstein,2020-08-13,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
167,01,Schleswig-Holstein,2020-08-14,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
168,01,Schleswig-Holstein,2020-08-15,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
169,01,Schleswig-Holstein,2020-08-16,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
170,01,Schleswig-Holstein,2020-08-17,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
171,01,Schleswig-Holstein,2020-08-18,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
172,01,Schleswig-Holstein,2020-08-19,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
173,01,Schleswig-Holstein,2020-08-20,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
174,01,Schleswig-Holstein,2020-08-21,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
175,01,Schleswig-Holstein,2020-08-22,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
176,01,Schleswig-Holstein,2020-08-23,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
177,01,Schleswig-Holstein,2020-08-24,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
178,01,Schleswig-Holstein,2020-08-25,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
179,01,Schleswig-Holstein,2020-08-26,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
180,01,Schleswig-Holstein,2020-08-27,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
181,01,Schleswig-Holstein,2020-08-28,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
182,01,Schleswig-Holstein,2020-08-29,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
183,01,Schleswig-Holstein,2020-08-30,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
184,01,Schleswig-Holstein,2020-08-31,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
185,01,Schleswig-Holstein,2020-09-01,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
186,01,Schleswig-Holstein,2020-09-02,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
187,01,Schleswig-Holstein,2020-09-03,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
188,01,Schleswig-Holstein,2020-09-04,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
189,01,Schleswig-Holstein,2020-09-05,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
190,01,Schleswig-Holstein,2020-09-06,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
191,01,Schleswig-Holstein,2020-09-07,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
192,01,Schleswig-Holstein,2020-09-08,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
193,01,Schleswig-Holstein,2020-09-09,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
194,01,Schleswig-Holstein,2020-09-10,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
195,01,Schleswig-Holstein,2020-09-11,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
196,01,Schleswig-Holstein,2020-09-12,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
197,01,Schleswig-Holstein,2020-09-13,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
198,01,Schleswig-Holstein,2020-09-14,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
199,01,Schleswig-Holstein,2020-09-15,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
200,01,Schleswig-Holstein,2020-09-16,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
201,01,Schleswig-Holstein,2020-09-17,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
202,01,Schleswig-Holstein,2020-09-18,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
203,01,Schleswig-Holstein,2020-09-19,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
